,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,credit-dby-income,annuity-dby-income,goods_price-dby-income,credit-dby-annuity,goods_price-dby-annuity,goods_price-dby-credit,goods_price-m-credit,goods_price-m-credit-dby-income,age_finish_payment,DAYS_EMPLOYED-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_BIRTH,DAYS_ID_PUBLISH-m-DAYS_BIRTH,DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,cnt_adults,income_per_adult,income-by-CNT_CHILDREN,credit-by-CNT_CHILDREN,annuity-by-CNT_CHILDREN,goods_price-by-CNT_CHILDREN,EXT_SOURCES_prod,EXT_SOURCES_sum,EXT_SOURCES_mean,EXT_SOURCES_std,EXT_SOURCES_1-2-3,EXT_SOURCES_2-1-3,EXT_SOURCES_1-2,EXT_SOURCES_2-3,EXT_SOURCES_1-3,DAYS_EMPLOYED_PERC,INCOME_PER_PERSON,PAYMENT_RATE,NEW_DOC_IND_KURT,NEW_LIVE_IND_SUM,NEW_INC_PER_CHLD,NEW_INC_BY_ORG,NEW_ANNUITY_TO_INCOME_RATIO,NEW_CAR_TO_BIRTH_RATIO,NEW_CAR_TO_EMPLOY_RATIO,NEW_PHONE_TO_BIRTH_RATIO,NEW_PHONE_TO_EMPLOYED_RATIO
94,417292,0,Revolving loans,0,0,1,,247500.0,720000.0,36000.0,720000.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.00702,-15580,-1508.0,-2928.0,-1858,,1,1,0,1,0,0,Managers,1.0,2,2,MONDAY,10,0,0,0,0,0,0,Trade: type 3,0.7643986114311309,0.7283783342780421,0.4507472818545589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-1216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,2.9090909090909087,0.14545454545454545,2.9090909090909087,20.0,20.0,1.0,0.0,0.0,16180.0,14072.0,12652.0,13722,14364.0,-1420.0,-350.0,292.0,1070.0,1712.0,642.0,1.0,247500.0,,,,,0.2509631894482758,1.943524227563732,0.6478414091879107,0.1716360578768865,-0.41472700470147017,-0.4867675590076477,0.03602027715308875,0.2776310524234832,0.31365132957657194,0.09679075738125803,247500.0,0.05,0.0,4,,135000.0,0.14545395776178682,,,0.07804878048780488,0.8063660477453581
95,423214,0,Cash loans,1,0,0,2.0,202500.0,728460.0,57685.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.016612000000000002,-13776,-1868.0,-4042.0,-4517,,1,1,0,1,1,0,Security staff,4.0,2,2,THURSDAY,14,0,1,1,0,1,1,Security,0.3233024870434891,0.5553883636756826,0.6642482627052363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.0,0.0,6.0,0.0,-1007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,3.5973333333333333,0.28486666666666666,3.333333333333333,12.628130119354086,11.701380762930025,0.9266123054114158,-53460.0,-0.264,14154.843903580622,11908.0,9734.0,9259,12769.0,-2174.0,-2649.0,861.0,-475.0,3035.0,3510.0,2.0,101250.0,101250.0,364230.0,28842.75,337500.0,0.11927138132678088,1.5429391134244081,0.514313037808136,0.17414474520278087,-0.8963341393374298,-0.4321623860730428,-0.2320858766321935,-0.10885989902955373,-0.3409457756617472,0.13559814169570267,50625.0,0.0791882876204596,20.00000000000001,4,67500.0,153000.0,0.28486525992464234,,,0.07309814169570268,0.5390792291220556
96,434810,0,Revolving loans,1,1,0,,157500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.010643000000000001,-7823,-120.0,-6052.0,-493,4.0,1,1,0,1,1,0,Drivers,1.0,2,2,FRIDAY,17,0,0,0,0,0,0,Transport: type 4,,0.4509309348994578,0.04263384305443076,0.0557,0.0341,0.9791,0.7144,0.0644,0.04,0.0345,0.3333,0.375,0.026,0.0454,0.0447,0.0,0.0,0.0567,0.0354,0.9791,0.7256,0.0649,0.0403,0.0345,0.3333,0.375,0.0266,0.0496,0.0466,0.0,0.0,0.0562,0.0341,0.9791,0.7182,0.0648,0.04,0.0345,0.3333,0.375,0.0265,0.0462,0.0455,0.0,0.0,org spec account,block of flats,0.0352,"Stone, brick",0,1.0,0.0,1.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.057142857142857134,1.1428571428571428,20.0,20.0,1.0,0.0,0.0,8423.0,7703.0,1771.0,7330,7822.0,-5932.0,-373.0,119.0,5559.0,6051.0,492.0,1.0,157500.0,,,,,,0.4935647779538885,0.2467823889769443,0.28870964238236524,,,,0.4082970918450271,,0.0153393838680813,157500.0,0.05,0.0,5,,180000.0,0.05714249433336931,-0.00051131279560271,-0.03333333333333333,0.0001278281989006775,0.008333333333333333
97,440658,0,Cash loans,0,1,1,,157500.0,850500.0,24867.0,850500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.015221,-22188,,-8547.0,-4087,11.0,1,0,0,1,0,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.1586286567556069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.0,1.0,7.0,0.0,-1700.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5.4,0.1578857142857143,5.4,34.20195439739414,34.20195439739414,1.0,0.0,0.0,23214.058631921827,,13641.0,18101,20488.0,,,,4460.0,6847.0,2387.0,2.0,78750.0,,,,,,0.1586286567556069,0.1586286567556069,0.151245641298076,,,,,,,78750.0,0.029238095238095237,20.00000000000001,4,,117000.0,0.1578847118430994,-0.000495763475752659,,0.07661799170722912,
98,453189,0,Revolving loans,0,1,1,1.0,450000.0,1350000.0,67500.0,1350000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.04622,-14802,-3548.0,-81.0,-4360,5.0,1,1,0,1,0,0,Managers,2.0,1,1,MONDAY,15,0,1,1,0,0,0,Business Entity Type 3,,0.771242817506038,0.8106180215523969,,0.1974,1.0,1.0,,0.6,0.1724,1.0,1.0,,0.5489,0.7355,,0.8726,,0.2048,1.0,1.0,,0.6042,0.1724,1.0,1.0,,0.5996,0.7663,,0.9238,,0.1974,1.0,1.0,,0.6,0.1724,1.0,1.0,,0.5584,0.7487,,0.8909,reg oper account,block of flats,0.7945,Monolithic,0,0.0,0.0,0.0,0.0,-439.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.15,3.0,20.0,20.0,1.0,0.0,0.0,15402.0,11254.0,14721.0,10442,14363.0,3467.0,-812.0,3109.0,-4279.0,-358.0,3921.0,1.0,450000.0,450000.0,1350000.0,67500.0,1350000.0,,1.581860839058435,0.7909304195292175,0.02784247379178441,,,,-0.03937520404635897,,0.2396973381975409,225000.0,0.05,0.0,5,225000.0,157500.0,0.1499996666674074,-0.0003377921902445616,-0.0014092446448703494,0.029658154303472507,0.12373167981961668
99,454034,0,Cash loans,0,0,1,,31500.0,675000.0,21775.5,675000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.004849,-16855,,-5732.0,-377,,1,0,0,1,1,0,,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.5394562645800751,0.1873887653772306,0.0557,0.0573,0.9881,0.8368,0.0036,0.0,0.069,0.0833,,,0.0454,0.0143,0.0,0.0,0.0567,0.0595,0.9881,0.8432,0.0037,0.0,0.069,0.0833,,,0.0496,0.0148,0.0,0.0,0.0562,0.0573,0.9881,0.8390000000000001,0.0037,0.0,0.069,0.0833,,,0.0462,0.0145,0.0,0.0,reg oper spec account,block of flats,0.0197,"Stone, brick",0,0.0,0.0,0.0,0.0,-317.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,21.428571428571427,0.6912857142857143,21.428571428571427,30.998140111593305,30.998140111593305,1.0,0.0,0.0,17784.9442033478,,11123.0,16478,16538.0,,,,5355.0,5415.0,60.0,2.0,15750.0,,,,,,0.7268450299573057,0.3634225149786529,0.2489493161217208,,,,0.3520674992028445,,,15750.0,0.032260000000000004,20.00000000000001,4,,117000.0,0.6912637694041459,,,0.018807475526549985,
100,103310,1,Cash loans,0,0,1,,270000.0,225000.0,17905.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.010032,-17833,-3099.0,-5628.0,-1042,,1,1,0,1,0,0,Managers,1.0,2,2,MONDAY,6,0,0,0,0,0,0,Business Entity Type 3,,0.08658439407626298,0.11247434965561487,0.0928,0.0804,0.9856,0.8028,0.0125,0.0,0.2069,0.1667,0.2083,0.0936,0.0756,0.0792,0.0,0.0,0.0945,0.0834,0.9856,0.8105,0.0126,0.0,0.2069,0.1667,0.2083,0.0957,0.0826,0.0825,0.0,0.0,0.0937,0.0804,0.9856,0.8054,0.0126,0.0,0.2069,0.1667,0.2083,0.0952,0.077,0.0806,0.0,0.0,reg oper account,block of flats,0.0691,Panel,0,0.0,0.0,0.0,0.0,-345.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.8333333333333334,0.06631666666666666,0.8333333333333334,12.565971349585324,12.565971349585324,1.0,0.0,0.0,18209.979140487558,14734.0,12205.0,16791,17488.0,-2529.0,2057.0,2754.0,4586.0,5283.0,697.0,1.0,270000.0,,,,,,0.19905874373187785,0.09952937186593892,0.018306963154778214,,,,-0.02588995557935189,,0.17377894913923625,270000.0,0.07958,20.00000000000001,4,,157500.0,0.06631642105029241,,,0.01934615600291594,0.11132623426911907
101,107178,1,Cash loans,1,0,0,,202500.0,808650.0,26086.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-13598,-1131.0,-9774.0,-3718,,1,1,1,1,1,0,High skill tech staff,2.0,2,2,SATURDAY,18,0,0,0,0,0,0,Construction,,0.09304042367760308,0.2636468134452008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,3.993333333333333,0.12882222222222225,3.333333333333333,30.99879247886838,25.87545282042436,0.8347245409015025,-133650.0,-0.66,14527.963774366051,12467.0,3824.0,9880,13573.0,-8643.0,-2587.0,1106.0,6056.0,9749.0,3693.0,2.0,101250.0,,,,,,0.3566872371228039,0.17834361856140193,0.12063693511842355,,,,-0.17060638976759773,,0.08317399617590822,101250.0,0.032259321090706734,20.00000000000001,5,,180000.0,0.12882158606624164,,,0.0018385056625974407,0.02210433244916004
102,108000,1,Cash loans,0,0,0,,225000.0,746280.0,54306.0,675000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.010147,-10957,-667.0,-3703.0,-1054,,1,1,1,1,0,0,High skill tech staff,2.0,2,2,MONDAY,18,1,1,0,1,1,0,School,0.12263526156229547,0.6514602562549161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,0.0,2.0,0.0,-296.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3.3168,0.24136,3.0,13.742127941663904,12.429565793834936,0.9044862518089724,-71280.0,-0.3168,11369.263838249917,10290.0,7254.0,9903,10661.0,-3036.0,-387.0,371.0,2649.0,3407.0,758.0,2.0,112500.0,,,,,,0.7740955178172115,0.38704775890860577,0.373935739808092,,,-0.5288249946926207,,,0.06087432691430136,112500.0,0.07276893391220453,20.00000000000001,4,,135000.0,0.2413589272936565,,,0.02701469380304828,0.4437781109445277
103,108752,1,Cash loans,1,1,0,2.0,157500.0,497520.0,36202.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.020246,-10785,-463.0,-2733.0,-2733,18.0,1,1,1,1,0,0,Drivers,4.0,3,3,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.18694672044597016,0.2355971920996109,0.3201633668633456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,1.0,2.0,0.0,-1193.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,3.1588571428571433,0.2298571428571429,2.8571428571428568,13.742697327532628,12.430080795525171,0.9044862518089724,-47520.0,-0.3017142857142857,11197.280919825978,10322.0,8052.0,8052,9592.0,-2270.0,-2270.0,-730.0,0.0,1540.0,1540.0,2.0,78750.0,78750.0,248760.0,18101.25,225000.0,0.014101314521103296,0.7427072794089267,0.2475690931363089,0.06741041115063293,-0.3688138385169864,-0.2715128952097049,-0.04865047165364075,-0.08456617476373471,-0.13321664641737546,0.04292999536393138,39375.0,0.07276591895803182,20.00000000000001,5,52500.0,157500.0,0.2298556834559781,-0.0016689847009735744,-0.038876889848812095,0.11061659712563746,2.576673866090713
104,110552,1,Cash loans,1,0,0,1.0,135000.0,480060.0,22509.0,337500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,With parents,0.030755,-11560,,-5514.0,-384,,1,0,0,1,0,0,,3.0,2,2,TUESDAY,17,0,0,0,0,0,0,XNA,,0.15967923350263774,0.6195277080511546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,3.556,0.16673333333333334,2.5,21.32746901239504,14.994002399040385,0.703037120359955,-142560.0,-1.056,12199.824070371853,,6046.0,11176,11560.0,,,,5130.0,5514.0,384.0,2.0,67500.0,135000.0,480060.0,22509.0,337500.0,,0.7792069415537923,0.38960347077689617,0.3251619746715458,,,,-0.4598484745485169,,,45000.0,0.04688788901387327,20.00000000000001,2,67500.0,117000.0,0.16673209828075347,,,-0.0,
105,117044,1,Cash loans,1,0,0,,112500.0,450000.0,17095.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-11352,-1312.0,-4856.0,-3521,,1,1,1,1,0,0,,2.0,2,2,TUESDAY,11,0,0,0,0,1,1,Industry: type 9,0.2626380094543469,0.007899940707781173,0.4956658291397297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.0,1.0,3.0,1.0,-1803.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.15195999999999998,4.0,26.32271650434325,26.32271650434325,1.0,0.0,0.0,12141.681495130295,10040.0,6496.0,7831,9549.0,-3544.0,-2209.0,-491.0,1335.0,3053.0,1718.0,2.0,56250.0,,,,,0.0010284197063846325,0.7662037793018577,0.2554012597672859,0.2439634570770321,-0.24092776039316394,-0.7504038978862955,0.2547380687465657,-0.4877658884319485,-0.2330278196853828,0.11557434813248768,56250.0,0.037989999999999996,20.00000000000001,4,,180000.0,0.15195864925645106,,,0.15882663847780126,1.3742378048780488
106,118041,1,Cash loans,1,0,0,,202500.0,397881.0,22972.5,328500.0,Other_A,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008019,-12260,-1440.0,-6048.0,-4410,,1,1,0,1,0,0,,2.0,2,2,THURSDAY,11,0,1,1,0,1,1,Business Entity Type 3,,0.7123743311734254,0.5370699579791587,0.0124,,0.9697,,,0.0,0.069,0.0417,,,,,,,0.0126,,0.9697,,,0.0,0.069,0.0417,,,,,,,0.0125,,0.9697,,,0.0,0.069,0.0417,,,,,,,,block of flats,0.0091,Wooden,0,0.0,0.0,0.0,0.0,-2525.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.9648444444444444,0.11344444444444444,1.6222222222222222,17.319882468168462,14.299706170421155,0.8256237417720373,-69381.0,-0.3426222222222222,12779.596474045054,10820.0,6212.0,7850,9735.0,-4608.0,-2970.0,-1085.0,1638.0,3523.0,1885.0,2.0,101250.0,,,,,,1.2494442891525839,0.6247221445762919,0.12395891105732325,,,,0.17530437319426673,,0.11745513866231648,101250.0,0.057737112352688365,20.00000000000001,3,,157500.0,0.1134438842277322,,,0.20595432300163133,1.7534722222222223
107,119575,1,Cash loans,1,1,1,,157500.0,545040.0,26640.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.035792000000000004,-15571,-1146.0,-8584.0,-4032,18.0,1,1,0,1,0,0,Drivers,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,Trade: type 7,,0.6132146062019619,0.20092608771597087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-2729.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.4605714285714284,0.16914285714285715,2.8571428571428568,20.45945945945946,16.89189189189189,0.8256274768824307,-95040.0,-0.6034285714285714,16184.783783783783,14425.0,6987.0,11539,12842.0,-7438.0,-2886.0,-1583.0,4552.0,5855.0,1303.0,2.0,78750.0,,,,,,0.8141406939179328,0.4070703469589664,0.2915320072267995,,,,0.4122885184859911,,0.07359835591805279,78750.0,0.0488771466314399,20.00000000000001,5,,144000.0,0.16914178322677315,-0.0011559951191317194,-0.015706806282722512,0.1752617044505812,2.3813263525305413
108,123238,1,Cash loans,0,1,1,,135000.0,170640.0,11533.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008625,-13740,-1548.0,-7885.0,-269,0.0,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.2440964955454885,0.6348200256531474,0.4848514754962666,0.1113,0.0629,0.9841,,,0.12,0.1034,0.3333,,0.0365,,0.1135,,0.0,0.1134,0.0652,0.9841,,,0.1208,0.1034,0.3333,,0.0374,,0.1183,,0.0,0.1124,0.0629,0.9841,,,0.12,0.1034,0.3333,,0.0372,,0.1155,,0.0,,block of flats,0.0891,Panel,0,1.0,0.0,1.0,0.0,-495.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,4.0,1.264,0.08543333333333332,1.0,14.79516191962544,11.705033164260634,0.7911392405063291,-35640.0,-0.264,14183.854857588765,12192.0,5855.0,13471,13245.0,-6337.0,1279.0,1053.0,7616.0,7390.0,-226.0,2.0,67500.0,,,,,0.07513129666600206,1.3637679966949026,0.4545893322316342,0.19711181403247885,-0.8755750056039255,-0.09412794538860768,-0.3907235301076589,0.14996855015688082,-0.2407549799507781,0.11266375545851527,67500.0,0.06758966244725738,20.00000000000001,5,,157500.0,0.08543270049851483,-0.0,-0.0,0.03602620087336245,0.31976744186046513
109,131417,1,Cash loans,0,0,0,,90000.0,284400.0,18306.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.035792000000000004,-16731,-711.0,-5475.0,-152,,1,1,1,1,0,0,,2.0,2,2,TUESDAY,12,0,0,0,0,1,1,Self-employed,,0.40849540937449547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3.16,0.2034,2.5,15.535889872173057,12.291052114060964,0.7911392405063291,-59400.0,-0.66,17197.076696165193,16020.0,11256.0,16579,16720.0,-4764.0,559.0,700.0,5323.0,5464.0,141.0,2.0,45000.0,,,,,,0.40849540937449547,0.40849540937449547,0.151245641298076,,,,,,0.04249596557288865,45000.0,0.06436708860759494,20.00000000000001,4,,148500.0,0.2033977400251108,,,0.0006574621959237344,0.015471167369901546
110,132161,1,Cash loans,1,1,0,1.0,135000.0,1138900.5,33300.0,994500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-16139,-3728.0,-5065.0,-4411,14.0,1,1,1,1,1,0,Laborers,3.0,2,2,THURSDAY,15,0,1,1,0,1,1,Business Entity Type 3,,0.6765380564897205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-1142.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,8.4363,0.2466666666666667,7.366666666666666,34.201216216216224,29.864864864864863,0.8732106097064669,-144400.5,-1.0696333333333334,17165.036486486486,12411.0,11074.0,11728,14997.0,-1337.0,-683.0,2586.0,654.0,3923.0,3269.0,2.0,67500.0,135000.0,1138900.5,33300.0,994500.0,,0.6765380564897205,0.6765380564897205,0.151245641298076,,,,,,0.2309932461738645,45000.0,0.0292387262978636,20.00000000000001,6,67500.0,157500.0,0.2466648395197073,-0.0008674639073052852,-0.003755364806866953,0.07076027015304542,0.3063304721030043
111,133690,1,Cash loans,0,0,1,,135000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010147,-11336,-734.0,-10475.0,-2302,,1,1,1,1,0,0,Accountants,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Insurance,0.17436525032404027,0.18141999773252387,0.4083588531230431,0.0742,0.049,0.9801,0.728,0.0376,0.08,0.069,0.3333,0.375,0.0551,0.0605,0.0692,0.0,0.0,0.0756,0.0508,0.9801,0.7387,0.038,0.0806,0.069,0.3333,0.375,0.0563,0.0661,0.0721,0.0,0.0,0.0749,0.049,0.9801,0.7316,0.0379,0.08,0.069,0.3333,0.375,0.056,0.0616,0.0705,0.0,0.0,reg oper spec account,block of flats,0.0544,Panel,0,0.0,0.0,0.0,0.0,-706.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,9.543333333333333,0.28,8.333333333333334,34.083333333333336,29.761904761904763,0.8732099196646874,-163350.0,-1.21,12358.5,10602.0,861.0,9034,10630.0,-9741.0,-1568.0,28.0,8173.0,9769.0,1596.0,2.0,67500.0,,,,,0.012917755797956792,0.7641441011796073,0.25471470039320243,0.13310648600388464,-0.4154136005315267,-0.4013041057145595,-0.007054747408483608,-0.2269388553905192,-0.23399360279900286,0.06474947071277347,67500.0,0.029339853300733493,20.00000000000001,5,,157500.0,0.2799979259412893,,,0.06227946365561045,0.9618528610354224
